"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 28, 2019","15.972","16.020","16.428","15.852","76.11K","0.30%"
"Jan 25, 2019","15.924","16.476","17.016","15.924","127.59K","-2.43%"
"Jan 24, 2019","16.320","16.452","17.496","16.284","252.62K","4.53%"
"Jan 23, 2019","15.612","15.372","15.828","14.952","87.32K","2.68%"
"Jan 22, 2019","15.204","15.480","15.684","15.204","108.91K","-3.21%"
"Jan 21, 2019","15.708","15.240","16.056","14.856","99.39K","2.91%"
"Jan 18, 2019","15.264","15.576","16.080","15.264","66.55K","0.16%"
"Jan 17, 2019","15.240","15.744","15.864","15.156","69.50K","-3.35%"
"Jan 16, 2019","15.768","16.140","16.464","15.744","59.62K","-2.67%"
"Jan 15, 2019","16.200","15.948","16.704","15.480","149.35K","-0.37%"
"Jan 14, 2019","16.260","16.920","17.016","16.260","44.72K","-3.83%"
"Jan 11, 2019","16.908","16.812","17.088","16.692","23.58K","0.57%"
"Jan 10, 2019","16.812","16.980","17.148","16.788","16.62K","-1.06%"
"Jan 09, 2019","16.992","16.992","17.376","16.680","44.17K","0.71%"
"Jan 08, 2019","16.872","17.400","18.120","16.632","185.92K","-2.09%"
"Jan 07, 2019","17.232","15.840","17.232","15.840","127.02K","10.46%"
"Jan 04, 2019","15.600","14.628","15.936","14.628","95.28K","6.91%"
"Jan 03, 2019","14.592","14.400","14.832","14.112","63.74K","1.33%"
"Jan 02, 2019","14.400","13.284","14.580","12.936","96.00K","10.09%"
"Dec 31, 2018","13.080","12.996","13.140","12.840","75.36K","0.00%"
"Dec 28, 2018","13.080","13.620","14.148","13.056","83.97K","-5.63%"
"Dec 27, 2018","13.860","13.908","14.232","13.560","97.67K","-1.28%"
"Dec 24, 2018","14.040","13.860","14.280","13.860","16.25K","0.26%"
"Dec 21, 2018","14.004","13.860","14.172","13.668","72.88K","0.60%"
"Dec 20, 2018","13.920","13.776","14.016","13.608","45.60K","0.78%"
"Dec 19, 2018","13.812","14.316","14.496","13.800","47.77K","-4.64%"
"Dec 18, 2018","14.484","14.544","14.712","14.280","52.22K","-2.35%"
"Dec 17, 2018","14.832","15.036","15.396","14.700","35.53K","-1.20%"
"Dec 14, 2018","15.012","15.240","15.312","14.904","39.30K","-2.42%"
"Dec 13, 2018","15.384","16.440","16.440","15.252","52.39K","-4.54%"
"Dec 12, 2018","16.116","15.360","16.428","15.300","117.68K","4.92%"
"Dec 11, 2018","15.360","14.400","16.464","14.400","220.79K","11.30%"
"Dec 10, 2018","13.800","13.332","14.376","13.320","65.77K","-0.26%"
"Dec 07, 2018","13.836","13.944","14.232","13.800","33.02K","0.17%"
"Dec 06, 2018","13.812","14.832","14.832","13.800","90.36K","-6.95%"
"Dec 05, 2018","14.844","14.328","15.120","14.112","60.89K","3.43%"
"Dec 04, 2018","14.352","13.716","14.448","13.452","65.99K","4.00%"
"Dec 03, 2018","13.800","12.972","13.872","12.840","100.49K","6.88%"
"Nov 30, 2018","12.912","13.440","13.560","12.840","432.82K","-3.32%"
"Nov 29, 2018","13.356","13.560","13.776","13.260","37.76K","-1.77%"
"Nov 28, 2018","13.596","13.788","14.160","13.440","93.09K","-1.39%"
"Nov 27, 2018","13.788","12.960","13.980","12.840","121.39K","7.48%"
"Nov 26, 2018","12.828","12.600","12.960","12.492","73.78K","2.30%"
"Nov 23, 2018","12.540","12.660","12.720","12.384","32.49K","-0.67%"
"Nov 22, 2018","12.624","12.516","13.200","12.252","77.96K","1.64%"
"Nov 21, 2018","12.420","12.312","12.588","12.000","100.40K","1.07%"
"Nov 20, 2018","12.288","12.780","12.780","12.132","68.85K","-4.66%"
"Nov 19, 2018","12.888","12.432","13.068","12.432","62.77K","3.37%"
"Nov 16, 2018","12.468","12.408","13.116","12.264","80.08K","-0.48%"
"Nov 15, 2018","12.528","12.816","13.200","12.180","115.15K","-0.95%"
"Nov 14, 2018","12.648","14.664","14.772","12.648","138.79K","-15.34%"
"Nov 13, 2018","14.940","14.616","15.288","14.352","73.88K","3.41%"
"Nov 12, 2018","14.448","15.240","15.240","14.352","47.73K","-5.57%"
"Nov 09, 2018","15.300","16.332","16.332","15.228","62.85K","-5.70%"
"Nov 08, 2018","16.224","16.104","16.560","15.456","104.90K","-0.66%"
"Nov 07, 2018","16.332","16.380","16.416","15.960","42.77K","1.87%"
"Nov 06, 2018","16.032","16.476","16.476","15.720","69.97K","-2.48%"
"Nov 05, 2018","16.440","16.680","17.040","15.900","124.81K","-2.84%"
"Nov 02, 2018","16.920","15.228","16.932","14.184","203.73K","12.08%"
"Nov 01, 2018","15.096","12.924","15.096","12.648","174.27K","16.59%"
"Oct 31, 2018","12.948","11.976","13.248","11.682","117.04K","11.47%"
"Oct 30, 2018","11.616","11.994","12.192","11.586","43.50K","0.83%"
"Oct 29, 2018","11.520","11.580","12.240","11.400","84.49K","4.40%"
"Oct 26, 2018","11.034","11.064","11.460","10.452","124.59K","-1.02%"
"Oct 25, 2018","11.148","11.262","11.880","10.980","84.42K","-1.95%"
"Oct 24, 2018","11.370","11.160","11.760","11.058","82.46K","1.88%"
"Oct 23, 2018","11.160","11.916","11.916","10.950","139.09K","-8.28%"
"Oct 22, 2018","12.168","12.744","13.104","12.000","94.58K","-5.76%"
"Oct 19, 2018","12.912","13.548","13.548","12.408","149.81K","-4.61%"
"Oct 18, 2018","13.536","13.548","14.016","13.272","71.76K","0.18%"
"Oct 17, 2018","13.512","15.240","15.348","13.452","96.02K","-9.70%"
"Oct 16, 2018","14.964","15.456","15.456","12.816","189.02K","-1.66%"
"Oct 15, 2018","15.216","15.840","15.840","15.216","50.07K","-1.71%"
"Oct 12, 2018","15.480","15.972","16.608","15.000","69.94K","-4.59%"
"Oct 11, 2018","16.224","16.800","16.848","16.128","105.98K","-4.92%"
"Oct 10, 2018","17.064","17.700","17.700","17.052","49.83K","-3.27%"
"Oct 09, 2018","17.640","18.120","18.216","17.400","50.22K","-2.26%"
"Oct 08, 2018","18.048","18.240","18.312","18.000","27.59K","-1.70%"
"Oct 05, 2018","18.360","18.480","18.480","18.240","35.09K","-0.65%"
"Oct 04, 2018","18.480","18.720","18.792","18.480","21.39K","-0.65%"
"Oct 03, 2018","18.600","18.900","18.960","18.600","22.39K","-1.90%"
"Oct 02, 2018","18.960","18.720","19.644","18.720","104.27K","1.41%"
"Oct 01, 2018","18.696","18.432","18.780","18.432","42.71K","2.37%"
"Sep 28, 2018","18.264","18.372","18.468","18.264","62.20K","-1.10%"
"Sep 27, 2018","18.468","18.624","18.624","18.336","34.59K","-1.22%"
"Sep 26, 2018","18.696","18.780","18.780","18.468","23.01K","-0.19%"
"Sep 25, 2018","18.732","18.576","18.840","18.492","28.96K","0.00%"
"Sep 24, 2018","18.732","18.840","18.876","18.480","39.90K","-0.57%"
"Sep 21, 2018","18.840","18.840","19.440","18.732","74.67K","0.00%"
"Sep 20, 2018","18.840","18.264","19.392","18.264","117.10K","2.08%"
"Sep 19, 2018","18.456","18.600","18.648","18.360","27.18K","-0.58%"
"Sep 18, 2018","18.564","18.240","18.600","18.240","18.43K","1.78%"
"Sep 17, 2018","18.240","18.252","18.648","18.240","40.57K","-0.85%"
"Sep 14, 2018","18.396","18.564","18.720","18.240","26.36K","-1.48%"
"Sep 13, 2018","18.672","18.348","18.696","18.288","12.00K","2.37%"
"Sep 12, 2018","18.240","18.348","18.636","18.240","24.97K","-0.33%"
"Sep 11, 2018","18.300","18.732","18.888","18.192","48.71K","-2.68%"
"Sep 10, 2018","18.804","19.020","19.140","18.804","15.42K","-0.57%"
"Sep 07, 2018","18.912","18.936","19.728","18.612","66.96K","0.38%"
"Sep 06, 2018","18.840","18.612","18.864","18.096","132.51K","0.77%"
"Sep 05, 2018","18.696","19.332","19.404","18.660","122.00K","-3.83%"
"Sep 04, 2018","19.440","20.268","20.268","19.320","29.10K","-3.23%"
"Sep 03, 2018","20.088","20.148","20.328","19.968","23.49K","0.78%"
"Aug 31, 2018","19.932","20.388","20.388","19.884","41.54K","-0.54%"
"Aug 30, 2018","20.040","20.208","20.748","20.004","59.93K","1.21%"
"Aug 29, 2018","19.800","19.944","20.160","19.584","26.43K","-0.96%"
"Aug 28, 2018","19.992","20.292","20.364","19.944","31.01K","-1.42%"
"Aug 27, 2018","20.280","19.968","20.400","19.800","35.57K","2.42%"
"Aug 24, 2018","19.800","20.496","20.808","19.800","73.22K","-3.40%"
"Aug 23, 2018","20.496","19.800","20.760","19.740","118.54K","3.83%"
"Aug 22, 2018","19.740","19.464","19.788","19.284","37.40K","2.24%"
"Aug 21, 2018","19.308","18.960","19.380","18.756","23.44K","1.71%"
"Aug 20, 2018","18.984","19.092","19.260","18.972","32.83K","-0.69%"
"Aug 17, 2018","19.116","19.572","19.572","19.116","36.06K","-2.27%"
"Aug 16, 2018","19.560","19.464","19.680","19.320","24.82K","0.68%"
"Aug 15, 2018","19.428","19.440","20.028","19.320","51.18K","-0.06%"
"Aug 14, 2018","19.440","18.852","19.884","18.852","47.22K","2.86%"
"Aug 13, 2018","18.900","19.020","19.176","18.876","25.85K","-0.63%"
"Aug 10, 2018","19.020","19.080","19.200","18.960","20.09K","-0.94%"
"Aug 09, 2018","19.200","19.548","19.560","19.080","35.47K","-1.23%"
"Aug 08, 2018","19.440","19.560","19.764","19.332","40.94K","0.50%"
"Aug 07, 2018","19.344","19.020","19.920","18.936","85.19K","2.68%"
"Aug 06, 2018","18.840","19.008","19.044","18.720","27.39K","0.96%"
"Aug 03, 2018","18.660","19.044","19.536","18.660","89.81K","0.26%"
